mid,bin,entropy_g,det_g,rmse_g,sem_det,sem_rec,coh,nov,word_entropy,ttr,mtld,hapax,lsm,turn_len,latency,transition_entropy,n_turns,connective,content_overlap,words_per_turn,liwc_lsm,lsm_curated_backup
2024.10.14startup_a,3960,37.53311500931234,89.30376067258918,5.516846273359825,0.0,25.0,0.0853955227000238,0.7973612716899129,6.606543607034911,0.4345238095238095,58.52427416941036,0.5958904109589042,0.5000823311928732,42.0,-1.5,2.807354922057604,8,0.2351190476190476,0.0133096716947648,42.0,0.5000823311928732,0.2623009920525232
2024.10.14startup_a,4140,33.24654106338483,82.00874364428988,8.705033663713955,0.0,6.666666666666667,0.0492435708824331,0.880482254643164,6.171095772947115,0.6068965517241379,54.60391616440016,0.6590909090909091,0.4669801490241697,24.166666666666668,1.25,1.9219280948873625,6,0.2275862068965517,0.0266666666666666,24.166666666666668,0.4669801490241697,0.2304211580917595
2024.10.14startup_a,4230,25.330594925177675,79.52677932009863,9.37725236265204,0.0,13.88888888888889,0.0887628874058749,0.7699741462762996,6.218212394329789,0.6408450704225352,82.76241539551852,0.7142857142857143,0.3683816116118273,15.77777777777778,2.0,2.5,9,0.2183098591549295,0.0,15.77777777777778,0.3683816116118273,0.1776498879445095
2024.10.14startup_a,4320,40.68742877834572,75.36367280123751,6.926994819309089,0.0,2.7777777777777777,0.0680059297753863,0.8035248306354189,6.108181295643028,0.6028368794326241,57.02205882352941,0.6823529411764706,0.4026252055671993,15.666666666666666,1.5,1.811278124459133,9,0.1489361702127659,0.0054347826086956,15.666666666666666,0.4026252055671993,0.1136026739668986
2024.10.14startup_a,4410,51.24288657990749,69.87052576419597,11.961432460180292,0.0,7.6923076923076925,0.0399632560116721,0.7960590708622751,6.191995045998547,0.5925925925925926,70.01843817787419,0.6979166666666666,0.353891059728288,11.571428571428571,2.642857142857143,2.287783719941071,14,0.191358024691358,0.0192307692307692,11.571428571428571,0.353891059728288,0.1488556506256402
2024.10.14startup_a,4500,40.40432974817665,84.7322401391578,6.078394336332063,0.0,11.11111111111111,0.0297363289622936,0.8815546921968063,6.0544860287818025,0.6040268456375839,74.5,0.7444444444444445,0.5095964962348359,16.555555555555557,0.3333333333333333,1.811278124459133,9,0.2684563758389262,0.0,16.555555555555557,0.5095964962348359,0.1369560500104109
2024.10.14startup_a,4590,35.4956739524233,90.12241301370202,4.464540240107356,0.0,0.0,0.065076424526664,0.7437382326673653,5.952377923801823,0.6666666666666666,79.2010520163647,0.6805555555555556,0.6759682065285757,27.0,10.75,0.9182958340544896,4,0.2129629629629629,0.0,27.0,0.6759682065285757,0.4405525532712609
2024.10.14startup_a,4680,13.569518820348836,96.43953996912724,4.382591096663569,0.0,33.333333333333336,0.1294703645923371,0.8163179003056233,6.5999623271652235,0.5095785440613027,73.26845772510814,0.6466165413533834,0.4393413287238414,65.25,-6.125,1.584962500721156,4,0.160919540229885,0.03954802259887,65.25,0.4393413287238414,0.2791638459438625
2024.10.14startup_a,4770,21.659452470820405,96.56433504465492,4.09857642814962,0.0,50.0,0.1465539903663569,0.753173870159038,6.184268792788148,0.6026490066225165,70.38684377158646,0.6923076923076923,0.6615622835288646,37.75,-3.0,1.584962500721156,4,0.1920529801324503,0.0555555555555555,37.75,0.6615622835288646,0.3626003795241693
2024.10.14startup_a,4860,44.73881752688232,77.54041676210704,4.57940573182259,42.857142857142854,15.555555555555555,0.0208465962772875,0.8386921224425148,6.092743467134747,0.5657894736842105,48.803921568627445,0.6162790697674418,0.3832547775584271,15.2,-1.55,2.197159723424149,10,0.1578947368421052,0.0,15.2,0.3832547775584271,0.1592474637028985
2024.10.14startup_a,4950,42.10599015137233,85.98320484311833,5.645340265337782,0.0,13.333333333333334,0.0490604267676128,0.8966540459367455,6.410305886152962,0.5042735042735043,60.18844948155292,0.635593220338983,0.5539688447004716,23.4,3.2,1.7527152789797045,10,0.2051282051282051,0.0243664717348927,23.4,0.5539688447004716,0.2853249655941389
2024.10.14startup_a,5040,24.810164711819795,82.9847698069041,5.58803271044066,41.666666666666664,18.181818181818183,0.0633713735414216,0.7134009954914783,6.219751399401107,0.5459459459459459,54.67894239848914,0.693069306930693,0.3077535527988261,15.416666666666666,-1.6666666666666667,2.7321588913645702,12,0.1945945945945946,0.0,15.416666666666666,0.3077535527988261,0.1825740434988232
2024.10.14startup_a,5130,41.20570996483504,66.8924454205152,9.098666337744046,0.0,12.727272727272728,0.0607424783845957,0.8163026603502975,6.32217739821151,0.5885714285714285,65.91384763387859,0.6893203883495146,0.4319914097224478,15.909090909090908,-0.7272727272727273,2.3709505944546687,11,0.1771428571428571,0.0111111111111111,15.909090909090908,0.4319914097224478,0.212050346214355
2024.10.14startup_a,5220,44.98907763179103,80.07028788006059,5.080278880371943,21.875,23.529411764705884,0.1208245126999933,0.7632851317591287,6.398889328697885,0.4061538461538461,41.93524927648656,0.5984848484848485,0.379526586791184,19.11764705882353,-2.2058823529411766,3.0306390622295662,17,0.2153846153846154,0.1142045454545454,19.11764705882353,0.379526586791184,0.1943271111705492
2024.10.14startup_a,5310,39.194586898982614,91.83374113830511,4.613156960024418,33.333333333333336,40.0,0.1693108296730632,0.7781368848846922,5.979477869596606,0.5398773006134969,42.35062566431539,0.6590909090909091,0.4869697070343822,27.166666666666668,-2.3333333333333335,1.9219280948873625,6,0.2760736196319018,0.0411458333333333,27.166666666666668,0.4869697070343822,0.2819459169701377
2024.10.14startup_a,5400,9.50154604285191,96.51309339993972,3.552863550315722,57.142857142857146,46.666666666666664,0.2435344533537869,0.6836547891846902,5.987643374379768,0.5714285714285714,42.087013411841674,0.65,0.5591419190186929,23.333333333333332,-0.6666666666666666,1.9219280948873625,6,0.25,0.1588888888888889,23.333333333333332,0.5591419190186929,0.4002486954207753
2024.10.14startup_b,0,8.844358973432902,94.6938350380961,6.39042877260104,66.66666666666667,100.0,0.6275178457918232,0.3724821542081767,4.3248629576173565,0.7857142857142857,28.093333333333337,0.8181818181818182,0.7222222222222222,9.333333333333334,38.0,1.0,3,0.1428571428571428,0.0,9.333333333333334,0.7222222222222222,0.0
