mid,team,date,event_onset_s,event_class,depth,init_primary,init_floor,init_question,leader,leader_primary,leader_floor,leader_question,week
2024.10.14startup_b,startup_b,20241014,1158.0,TRANSITION,28.122947036305085,S1,S1,S1,S2,0,0,0.0,0
2024.10.14startup_b,startup_b,20241014,1230.0,TRANSITION,7.980248495868622,S4,S4,S1,S2,0,0,0.0,0
2024.10.14startup_b,startup_b,20241014,1550.0,TRANSITION,7.896792769295061,S3,S1,S4,S2,0,0,0.0,0
2024.10.14startup_b,startup_b,20241014,1612.0,INTERIOR_HANDOFF,21.731450196833855,S4,S1,,S2,0,0,,0
2024.10.14startup_b,startup_b,20241014,1668.0,TRANSITION,15.844038191959669,S2,S2,S2,S2,1,1,1.0,0
2024.10.14startup_b,startup_b,20241014,1764.0,TRANSITION,12.392925527239662,S4,S4,S4,S2,0,0,0.0,0
2024.10.14startup_b,startup_b,20241014,1900.0,TRANSITION,21.40369090790677,S2,S3,,S2,1,0,,0
2024.10.14startup_b,startup_b,20241014,1998.0,TRANSITION,14.083366831534647,S3,S1,S4,S2,0,0,0.0,0
2024.10.14startup_b,startup_b,20241014,2017.0,TRANSITION,21.734464799748444,S1,S3,S1,S2,0,0,0.0,0
2024.10.14startup_b,startup_b,20241014,2048.0,TRANSITION,26.274566226562477,S2,S1,S1,S2,1,0,0.0,0
2024.10.14startup_b,startup_b,20241014,2066.0,TRANSITION,26.18854167982237,S3,S4,S4,S2,0,0,0.0,0
2024.10.14startup_b,startup_b,20241014,2092.0,INTERIOR_HANDOFF,8.72800127967566,S3,S1,S3,S2,0,0,0.0,0
2024.10.14startup_b,startup_b,20241014,2819.0,TRANSITION,21.962452044143937,S1,S1,S1,S2,0,0,0.0,0
2024.10.14startup_b,startup_b,20241014,3392.0,TRANSITION,12.605949193812243,S4,S1,,S2,0,0,,0
2024.10.14startup_b,startup_b,20241014,3450.0,TRANSITION,3.5151559653989395,S4,S1,S1,S2,0,0,0.0,0
2024.10.14startup_b,startup_b,20241014,3520.0,INTERIOR_HANDOFF,20.24929898208952,S3,S4,S4,S2,0,0,0.0,0
2024.10.14startup_b,startup_b,20241014,4503.0,TRANSITION,26.08811414822636,S4,S3,S3,S2,0,0,0.0,0
2024.10.14startup_b,startup_b,20241014,4651.0,INTERIOR_HANDOFF,26.48530731704097,S2,S3,S2,S2,1,0,1.0,0
2024.10.14startup_b,startup_b,20241014,4849.0,TRANSITION,14.979138469243757,S2,S4,S1,S2,1,0,0.0,0
2024.10.14startup_b,startup_b,20241014,4901.0,INTERIOR_HANDOFF,19.639527138158194,S4,S3,S3,S2,0,0,0.0,0
2024.10.14startup_b,startup_b,20241014,4952.0,TRANSITION,12.308499663226286,S1,S1,S1,S2,0,0,0.0,0
2024.10.14startup_b,startup_b,20241014,5197.0,TRANSITION,10.486001836500883,S4,S4,,S2,0,0,,0
2024.10.28startup_b,startup_b,20241028,115.0,TRANSITION,1.4806989604812486,S1,S3,S1,S2,0,0,0.0,1
2024.10.28startup_b,startup_b,20241028,175.0,INTERIOR_OTHER,-5.929936298056408,S2,S3,,S2,1,0,,1
2024.10.28startup_b,startup_b,20241028,247.0,INTERIOR_OTHER,-2.1496244363855936,S1,S3,S1,S2,0,0,0.0,1
2024.10.28startup_b,startup_b,20241028,343.0,TRANSITION,12.615244815151797,S2,S2,S2,S2,1,1,1.0,1
2024.10.28startup_b,startup_b,20241028,384.0,TRANSITION,4.5057502735169095,S3,S3,,S2,0,0,,1
2024.10.28startup_b,startup_b,20241028,452.0,TRANSITION,-6.3675328477879845,S2,S3,,S2,1,0,,1
2024.10.28startup_b,startup_b,20241028,509.0,INTERIOR_OTHER,6.821868918803503,S1,S1,,S2,0,0,,1
2024.10.28startup_b,startup_b,20241028,706.0,TRANSITION,21.5126405553155,S1,S3,S1,S2,0,0,0.0,1
2024.10.28startup_b,startup_b,20241028,758.0,INTERIOR_HANDOFF,9.221060672067182,S3,S4,S3,S2,0,0,0.0,1
2024.10.28startup_b,startup_b,20241028,795.0,TRANSITION,14.385872578820376,S3,S2,S3,S2,0,1,0.0,1
2024.10.28startup_b,startup_b,20241028,1399.0,TRANSITION,29.666173588818623,S1,S4,,S2,0,0,,1
2024.10.28startup_b,startup_b,20241028,1445.0,TRANSITION,18.07412093528955,S4,S4,,S2,0,0,,1
2024.10.28startup_b,startup_b,20241028,1457.0,TRANSITION,6.304730528321286,S3,S4,S3,S2,0,0,0.0,1
2024.10.28startup_b,startup_b,20241028,1554.0,INTERIOR_HANDOFF,23.597900000666797,S3,S2,,S2,0,1,,1
2024.10.28startup_b,startup_b,20241028,1819.0,TRANSITION,3.849022951357057,S3,S4,,S2,0,0,,1
2024.10.28startup_b,startup_b,20241028,1870.0,INTERIOR_OTHER,4.364672601476229,S3,S4,,S2,0,0,,1
2024.10.28startup_b,startup_b,20241028,1906.0,INTERIOR_OTHER,13.403731557659825,S3,S4,S2,S2,0,0,1.0,1
2024.10.28startup_b,startup_b,20241028,1996.0,INTERIOR_OTHER,15.23696015717644,S1,S1,S1,S2,0,0,0.0,1
2024.10.28startup_b,startup_b,20241028,2062.0,INTERIOR_HANDOFF,-1.910779510277564,S4,S3,S3,S2,0,0,0.0,1
2024.10.28startup_b,startup_b,20241028,2115.0,INTERIOR_OTHER,17.96970431823678,S2,S2,,S2,1,1,,1
2024.10.28startup_b,startup_b,20241028,2206.0,TRANSITION,13.285551943583158,S4,S4,S4,S2,0,0,0.0,1
2024.10.28startup_b,startup_b,20241028,2293.0,TRANSITION,22.667792100307686,S4,S4,S4,S2,0,0,0.0,1
2024.10.28startup_b,startup_b,20241028,2586.0,TRANSITION,2.3125531464729576,S1,S1,,S2,0,0,,1
2024.10.28startup_b,startup_b,20241028,3295.0,INTERIOR_OTHER,-0.6844391214889853,S4,S4,,S2,0,0,,1
2024.10.28startup_b,startup_b,20241028,3913.0,INTERIOR_HANDOFF,7.247100715374984,S4,S4,S4,S2,0,0,0.0,1
2024.10.28startup_b,startup_b,20241028,3967.0,TRANSITION,13.69402361693588,S3,S4,S3,S2,0,0,0.0,1
2024.10.28startup_b,startup_b,20241028,4300.0,TRANSITION,7.227501770420631,S2,S4,S2,S2,1,0,1.0,1
2024.10.28startup_b,startup_b,20241028,4364.0,TRANSITION,10.686629447081515,S4,S1,S4,S2,0,0,0.0,1
2024.10.28startup_b,startup_b,20241028,4482.0,INTERIOR_HANDOFF,17.614708323107827,S4,S2,,S2,0,1,,1
2024.10.28startup_b,startup_b,20241028,4787.0,TRANSITION,22.60281316747843,S2,S1,S1,S2,1,0,0.0,1
2024.10.28startup_b,startup_b,20241028,4885.0,TRANSITION,4.090983345048514,S4,S4,,S2,0,0,,1
2024.10.28startup_b,startup_b,20241028,4992.0,TRANSITION,22.625148505890493,S4,S2,S2,S2,0,1,1.0,1
2024.10.28startup_b,startup_b,20241028,5033.0,TRANSITION,1.231244387502727,S4,S2,S2,S2,0,1,1.0,1
2024.10.28startup_b,startup_b,20241028,5133.0,TRANSITION,21.646306789937654,S4,S2,S2,S2,0,1,1.0,1
2024.10.28startup_b,startup_b,20241028,5251.0,TRANSITION,-1.5308950380378405,S3,S3,,S2,0,0,,1
2024.11.04startup_b,startup_b,20241104,112.0,TRANSITION,12.382589720272925,S1,S4,S2,S2,0,0,1.0,2
2024.11.04startup_b,startup_b,20241104,177.0,INTERIOR_OTHER,-7.070362846591266,S4,S2,,S2,0,1,,2
2024.11.04startup_b,startup_b,20241104,317.0,TRANSITION,4.673029461639835,S3,S2,S2,S2,0,1,1.0,2
2024.11.04startup_b,startup_b,20241104,569.0,INTERIOR_OTHER,7.448118753392066,S1,S2,,S2,0,1,,2
2024.11.04startup_b,startup_b,20241104,586.0,INTERIOR_HANDOFF,8.44456280021906,S4,S4,S4,S2,0,0,0.0,2
2024.11.04startup_b,startup_b,20241104,621.0,TRANSITION,19.329441945533652,S4,S4,S1,S2,0,0,0.0,2
2024.11.04startup_b,startup_b,20241104,698.0,INTERIOR_OTHER,0.3238265278469399,S3,S4,S3,S2,0,0,0.0,2
2024.11.04startup_b,startup_b,20241104,838.0,INTERIOR_HANDOFF,8.33003092730781,S2,S2,,S2,1,1,,2
2024.11.04startup_b,startup_b,20241104,997.0,TRANSITION,-6.156236223855906,S2,S2,,S2,1,1,,2
2024.11.04startup_b,startup_b,20241104,1239.0,INTERIOR_HANDOFF,2.3057352914792943,S3,S1,S3,S2,0,0,0.0,2
2024.11.04startup_b,startup_b,20241104,1562.0,INTERIOR_HANDOFF,12.02452580606434,S2,S3,S2,S2,1,0,1.0,2
2024.11.04startup_b,startup_b,20241104,1751.0,TRANSITION,20.268062709090017,S1,S3,,S2,0,0,,2
2024.11.04startup_b,startup_b,20241104,1946.0,INTERIOR_OTHER,16.219121020518067,S3,S3,S3,S2,0,0,0.0,2
2024.11.04startup_b,startup_b,20241104,2082.0,TRANSITION,-2.2970115512562614,S1,S3,S1,S2,0,0,0.0,2
2024.11.04startup_b,startup_b,20241104,2447.0,TRANSITION,10.705007158212133,S3,S2,S3,S2,0,1,0.0,2
2024.11.04startup_b,startup_b,20241104,2722.0,INTERIOR_HANDOFF,15.295756465264638,S3,S2,,S2,0,1,,2
2024.11.04startup_b,startup_b,20241104,2813.0,INTERIOR_OTHER,2.234893994565816,S2,S3,S3,S2,1,0,0.0,2
2024.11.04startup_b,startup_b,20241104,2832.0,TRANSITION,11.563072584786894,S2,S3,,S2,1,0,,2
2024.11.04startup_b,startup_b,20241104,3015.0,INTERIOR_HANDOFF,4.518978077700652,S2,S3,,S2,1,0,,2
2024.11.04startup_b,startup_b,20241104,3287.0,TRANSITION,10.33455827227268,S1,S1,,S2,0,0,,2
2024.11.04startup_b,startup_b,20241104,3359.0,INTERIOR_HANDOFF,6.670928092636515,S1,S1,S1,S2,0,0,0.0,2
2024.11.04startup_b,startup_b,20241104,4847.0,INTERIOR_OTHER,13.386878291573858,S3,S2,,S2,0,1,,2
2024.11.04startup_b,startup_b,20241104,4875.0,TRANSITION,5.0165180020535445,S1,S1,S1,S2,0,0,0.0,2
2024.11.04startup_b,startup_b,20241104,4902.0,TRANSITION,4.417814082916827,S1,S3,S2,S2,0,0,1.0,2
2024.11.04startup_b,startup_b,20241104,4933.0,TRANSITION,-11.81788957399872,S3,S3,,S2,0,0,,2
2024.11.11startup_b,startup_b,20241111,66.0,TRANSITION,19.828587559119086,S2,S1,S1,S2,1,0,0.0,3
2024.11.11startup_b,startup_b,20241111,303.0,TRANSITION,10.52625576082896,S4,S1,,S2,0,0,,3
2024.11.11startup_b,startup_b,20241111,334.0,TRANSITION,27.016076545466177,S1,S4,S1,S2,0,0,0.0,3
2024.11.11startup_b,startup_b,20241111,352.0,TRANSITION,21.277984551785927,S1,S2,S2,S2,0,1,1.0,3
2024.11.11startup_b,startup_b,20241111,406.0,TRANSITION,29.64114282051544,S1,S1,,S2,0,0,,3
2024.11.11startup_b,startup_b,20241111,450.0,INTERIOR_HANDOFF,21.461434671068112,S3,S4,S4,S2,0,0,0.0,3
2024.11.11startup_b,startup_b,20241111,505.0,TRANSITION,22.995963920783225,S4,S3,S2,S2,0,0,1.0,3
2024.11.11startup_b,startup_b,20241111,669.0,INTERIOR_HANDOFF,23.114230712277383,S4,S2,,S2,0,1,,3
2024.11.11startup_b,startup_b,20241111,776.0,TRANSITION,25.177556565915147,S2,S1,S4,S2,1,0,0.0,3
2024.11.11startup_b,startup_b,20241111,792.0,TRANSITION,25.508875523398096,S2,S4,,S2,1,0,,3
2024.11.11startup_b,startup_b,20241111,936.0,INTERIOR_HANDOFF,22.957655393845535,S1,S3,S1,S2,0,0,0.0,3
2024.11.11startup_b,startup_b,20241111,1187.0,INTERIOR_HANDOFF,22.512594731748173,S3,S3,S1,S2,0,0,0.0,3
2024.11.11startup_b,startup_b,20241111,1306.0,TRANSITION,24.187782239390863,S4,S2,,S2,0,1,,3
2024.11.11startup_b,startup_b,20241111,1360.0,TRANSITION,18.600237441862348,S2,S2,S4,S2,1,1,0.0,3
2024.11.11startup_b,startup_b,20241111,1396.0,TRANSITION,27.737086183102377,S2,S4,S4,S2,1,0,0.0,3
2024.11.11startup_b,startup_b,20241111,1563.0,INTERIOR_OTHER,31.916650734341133,S4,S4,S3,S2,0,0,0.0,3
2024.11.11startup_b,startup_b,20241111,2140.0,INTERIOR_HANDOFF,10.036889085710413,S1,S1,S1,S2,0,0,0.0,3
2024.11.11startup_b,startup_b,20241111,2650.0,TRANSITION,19.344177599815808,S3,S2,S2,S2,0,1,1.0,3
2024.11.11startup_b,startup_b,20241111,2708.0,INTERIOR_HANDOFF,20.25917914834848,S3,S4,S4,S2,0,0,0.0,3
2024.11.11startup_b,startup_b,20241111,2817.0,TRANSITION,18.9117226954369,S1,S3,S3,S2,0,0,0.0,3
2024.11.11startup_b,startup_b,20241111,2890.0,INTERIOR_HANDOFF,14.344323995974499,S2,S3,,S2,1,0,,3
2024.11.11startup_b,startup_b,20241111,3677.0,INTERIOR_OTHER,-2.816362524964177,S4,S3,,S2,0,0,,3
2024.11.11startup_b,startup_b,20241111,3879.0,TRANSITION,12.708907050361788,S3,S1,S1,S2,0,0,0.0,3
2024.11.11startup_b,startup_b,20241111,3970.0,TRANSITION,1.9237772246874556,S4,S1,,S2,0,0,,3
2024.11.11startup_b,startup_b,20241111,4023.0,INTERIOR_HANDOFF,9.461823893939957,S3,S4,,S2,0,0,,3
2024.11.11startup_b,startup_b,20241111,4136.0,TRANSITION,14.288033534612417,S1,S4,S1,S2,0,0,0.0,3
2024.11.11startup_b,startup_b,20241111,4234.0,TRANSITION,4.198511780891167,S3,S4,,S2,0,0,,3
2024.11.11startup_b,startup_b,20241111,5174.0,TRANSITION,19.03877892792675,S3,S2,,S2,0,1,,3
2024.11.11startup_b,startup_b,20241111,5244.0,TRANSITION,1.6193354592939215,S3,S2,,S2,0,1,,3
2024.11.11startup_b,startup_b,20241111,5456.0,INTERIOR_HANDOFF,22.525796948101103,S3,S4,,S2,0,0,,3
2024.11.18startup_b,startup_b,20241118,60.0,TRANSITION,7.312030971752449,S3,S3,,S2,0,0,,4
2024.11.18startup_b,startup_b,20241118,98.0,TRANSITION,3.8985251663835996,S1,S2,,S2,0,1,,4
2024.11.18startup_b,startup_b,20241118,181.0,INTERIOR_OTHER,16.109560960361293,S2,S4,S4,S2,1,0,0.0,4
2024.11.18startup_b,startup_b,20241118,193.0,INTERIOR_HANDOFF,8.680318844557746,S1,S4,,S2,0,0,,4
2024.11.18startup_b,startup_b,20241118,214.0,INTERIOR_OTHER,-3.6706149930107976,S3,S3,,S2,0,0,,4
2024.11.18startup_b,startup_b,20241118,273.0,INTERIOR_OTHER,1.8755576734580615,S4,S3,S3,S2,0,0,0.0,4
2024.11.18startup_b,startup_b,20241118,310.0,TRANSITION,25.754223528470128,S3,S3,,S2,0,0,,4
2024.11.18startup_b,startup_b,20241118,609.0,TRANSITION,19.89982451306122,S4,S2,,S2,0,1,,4
2024.11.18startup_b,startup_b,20241118,661.0,TRANSITION,24.37248941360403,S1,S1,S1,S2,0,0,0.0,4
2024.11.18startup_b,startup_b,20241118,816.0,INTERIOR_HANDOFF,31.29650903818812,S4,S3,S3,S2,0,0,0.0,4
2024.11.18startup_b,startup_b,20241118,1517.0,TRANSITION,22.649251118556748,S3,S4,S1,S2,0,0,0.0,4
2024.11.18startup_b,startup_b,20241118,1643.0,INTERIOR_OTHER,21.105325638185704,S2,S4,S3,S2,1,0,0.0,4
2024.11.18startup_b,startup_b,20241118,1889.0,TRANSITION,23.860353966435113,S2,S4,,S2,1,0,,4
2024.11.18startup_b,startup_b,20241118,1950.0,INTERIOR_OTHER,4.00939015975554,S4,S1,,S2,0,0,,4
2024.11.18startup_b,startup_b,20241118,2033.0,INTERIOR_HANDOFF,26.35497793009555,S4,S2,S2,S2,0,1,1.0,4
2024.11.18startup_b,startup_b,20241118,2094.0,TRANSITION,3.9007019864298087,S2,S2,,S2,1,1,,4
2024.11.18startup_b,startup_b,20241118,2546.0,INTERIOR_OTHER,16.92744915599954,S4,S3,S1,S2,0,0,0.0,4
2024.11.18startup_b,startup_b,20241118,2608.0,INTERIOR_OTHER,15.085610789514618,S4,S1,,S2,0,0,,4
2024.11.18startup_b,startup_b,20241118,2694.0,TRANSITION,8.460732122986855,S4,S4,S4,S2,0,0,0.0,4
2024.11.18startup_b,startup_b,20241118,2712.0,INTERIOR_OTHER,10.051635149043662,S2,S2,,S2,1,1,,4
2024.11.18startup_b,startup_b,20241118,2763.0,TRANSITION,20.007434625580558,S2,S3,,S2,1,0,,4
2024.11.18startup_b,startup_b,20241118,3003.0,INTERIOR_OTHER,3.8849319492585863,S3,S3,,S2,0,0,,4
2024.11.18startup_b,startup_b,20241118,3579.0,INTERIOR_HANDOFF,27.09691431075494,S1,S3,,S2,0,0,,4
2024.11.18startup_b,startup_b,20241118,4054.0,INTERIOR_OTHER,6.063191131892303,S3,S3,,S2,0,0,,4
2024.11.18startup_b,startup_b,20241118,4067.0,INTERIOR_HANDOFF,-1.0722735296445762,S4,S3,S4,S2,0,0,0.0,4
2024.11.18startup_b,startup_b,20241118,5251.0,INTERIOR_HANDOFF,19.08074721469695,S3,S2,S3,S2,0,1,0.0,4
2024.12.02startup_b,startup_b,20241202,130.0,TRANSITION,-23.67847215078296,S1,S2,S2,S2,0,1,1.0,5
2024.12.02startup_b,startup_b,20241202,792.0,TRANSITION,6.4214577687558005,S2,S2,S3,S2,1,1,0.0,5
2024.12.02startup_b,startup_b,20241202,1204.0,TRANSITION,-1.8707912661556918,S4,S3,S1,S2,0,0,0.0,5
2024.12.02startup_b,startup_b,20241202,1245.0,TRANSITION,22.747480732525318,S1,S2,S2,S2,0,1,1.0,5
2024.12.02startup_b,startup_b,20241202,1331.0,INTERIOR_OTHER,11.572017167522446,S2,S2,S3,S2,1,1,0.0,5
2024.12.02startup_b,startup_b,20241202,1469.0,TRANSITION,6.4761085731280446,S1,S1,,S2,0,0,,5
2024.12.02startup_b,startup_b,20241202,1672.0,TRANSITION,4.8153513227166584,S3,S4,S1,S2,0,0,0.0,5
2024.12.02startup_b,startup_b,20241202,1848.0,TRANSITION,14.321281298929549,S1,S4,,S2,0,0,,5
2024.12.02startup_b,startup_b,20241202,1912.0,INTERIOR_OTHER,-6.818458939858161,S4,S1,S1,S2,0,0,0.0,5
2024.12.02startup_b,startup_b,20241202,2148.0,TRANSITION,8.402136857579492,S3,S3,S2,S2,0,0,1.0,5
2024.12.02startup_b,startup_b,20241202,2767.0,TRANSITION,5.9459497576683376,S1,S2,S2,S2,0,1,1.0,5
2024.12.02startup_b,startup_b,20241202,2919.0,INTERIOR_HANDOFF,21.832719283610388,S3,S4,,S2,0,0,,5
2024.12.02startup_b,startup_b,20241202,2952.0,INTERIOR_HANDOFF,22.129999001122442,S3,S2,S2,S2,0,1,1.0,5
2024.12.02startup_b,startup_b,20241202,3613.0,TRANSITION,2.916009930652706,S1,S3,S2,S2,0,0,1.0,5
2024.12.02startup_b,startup_b,20241202,4005.0,TRANSITION,11.77845783690384,S4,S3,,S2,0,0,,5
2024.12.02startup_b,startup_b,20241202,4222.0,TRANSITION,7.692023830847603,S4,S4,S2,S2,0,0,1.0,5
2024.12.02startup_b,startup_b,20241202,4336.0,TRANSITION,2.5711522741699113,S3,S2,S2,S2,0,1,1.0,5
2024.12.02startup_b,startup_b,20241202,4406.0,INTERIOR_HANDOFF,-5.18002027321787,S2,S1,S2,S2,1,0,1.0,5
2024.12.02startup_b,startup_b,20241202,4720.0,INTERIOR_OTHER,-9.683444620321922,S3,S2,S2,S2,0,1,1.0,5
2024.12.02startup_b,startup_b,20241202,4973.0,INTERIOR_HANDOFF,-3.068237910578091,S2,S2,S1,S2,1,1,0.0,5
2024.12.02startup_b,startup_b,20241202,5050.0,TRANSITION,9.553388407195882,S3,S2,,S2,0,1,,5
2024.12.02startup_b,startup_b,20241202,5061.0,TRANSITION,-0.6400700414633889,S2,S3,,S2,1,0,,5
2024.12.02startup_b,startup_b,20241202,5151.0,TRANSITION,18.922061070366723,S4,S1,S1,S2,0,0,0.0,5
2024.12.02startup_b,startup_b,20241202,5277.0,TRANSITION,1.2435262979031307,S1,S3,,S2,0,0,,5
2024.12.02startup_b,startup_b,20241202,5326.0,TRANSITION,9.740128135657045,S4,S3,,S2,0,0,,5
2024.12.16startup_b,startup_b,20241216,239.0,INTERIOR_OTHER,-0.09406292886529855,S1,S2,,S2,0,1,,6
2024.12.16startup_b,startup_b,20241216,285.0,TRANSITION,1.5806823653346171,S1,S2,,S2,0,1,,6
2024.12.16startup_b,startup_b,20241216,376.0,TRANSITION,0.8436952799323834,S2,S2,,S2,1,1,,6
2024.12.16startup_b,startup_b,20241216,533.0,INTERIOR_HANDOFF,16.708703209898736,S1,S3,S1,S2,0,0,0.0,6
2024.12.16startup_b,startup_b,20241216,689.0,TRANSITION,9.45708121115495,S1,S2,S2,S2,0,1,1.0,6
2024.12.16startup_b,startup_b,20241216,997.0,TRANSITION,12.930860687078514,S4,S2,,S2,0,1,,6
2024.12.16startup_b,startup_b,20241216,1122.0,TRANSITION,14.044813356412341,S4,S3,,S2,0,0,,6
2024.12.16startup_b,startup_b,20241216,1304.0,TRANSITION,18.89064373566692,S2,S2,S2,S2,1,1,1.0,6
2024.12.16startup_b,startup_b,20241216,2074.0,TRANSITION,5.034355353029284,S3,S1,,S2,0,0,,6
2024.12.16startup_b,startup_b,20241216,2182.0,INTERIOR_OTHER,10.627085946939623,S1,S1,,S2,0,0,,6
2024.12.16startup_b,startup_b,20241216,2234.0,INTERIOR_HANDOFF,2.608565345165367,S2,S4,,S2,1,0,,6
2024.12.16startup_b,startup_b,20241216,2702.0,TRANSITION,15.063952175326584,S2,S3,S3,S2,1,0,0.0,6
2024.12.16startup_b,startup_b,20241216,2771.0,INTERIOR_HANDOFF,16.98355695235825,S2,S3,,S2,1,0,,6
2024.12.16startup_b,startup_b,20241216,2874.0,INTERIOR_HANDOFF,13.280606707333398,S2,S1,S1,S2,1,0,0.0,6
2024.12.16startup_b,startup_b,20241216,3026.0,TRANSITION,7.247891892375058,S1,S1,,S2,0,0,,6
2024.12.16startup_b,startup_b,20241216,3049.0,INTERIOR_HANDOFF,9.72750512867642,S1,S3,S1,S2,0,0,0.0,6
2024.12.16startup_b,startup_b,20241216,3183.0,TRANSITION,26.458600502859333,S3,S1,S1,S2,0,0,0.0,6
2024.12.16startup_b,startup_b,20241216,3343.0,INTERIOR_HANDOFF,17.969375930852898,S3,S1,S1,S2,0,0,0.0,6
2024.12.16startup_b,startup_b,20241216,3417.0,TRANSITION,5.01515063347842,S4,S3,,S2,0,0,,6
2024.12.16startup_b,startup_b,20241216,3462.0,TRANSITION,10.613193319933536,S2,S3,,S2,1,0,,6
2024.12.16startup_b,startup_b,20241216,3573.0,INTERIOR_OTHER,12.593636754381897,S1,S1,,S2,0,0,,6
2024.12.16startup_b,startup_b,20241216,3648.0,TRANSITION,18.438890267936493,S3,S1,S1,S2,0,0,0.0,6
2024.12.16startup_b,startup_b,20241216,3674.0,TRANSITION,17.122070779251636,S4,S3,S4,S2,0,0,0.0,6
2024.12.16startup_b,startup_b,20241216,3707.0,INTERIOR_OTHER,-1.8960320120776757,S3,S1,S1,S2,0,0,0.0,6
2024.12.16startup_b,startup_b,20241216,3935.0,INTERIOR_OTHER,-0.6137479439499245,S1,S1,,S2,0,0,,6
2024.12.16startup_b,startup_b,20241216,4128.0,TRANSITION,8.795913324854247,S1,S3,S1,S2,0,0,0.0,6
2024.12.16startup_b,startup_b,20241216,4962.0,TRANSITION,26.625831063324632,S1,S1,S1,S2,0,0,0.0,6
2024.12.16startup_b,startup_b,20241216,4976.0,TRANSITION,27.598912024869215,S3,S2,,S2,0,1,,6
2024.12.16startup_b,startup_b,20241216,5051.0,TRANSITION,15.450372118043973,S2,S2,S1,S2,1,1,0.0,6
2024.12.16startup_b,startup_b,20241216,5220.0,INTERIOR_OTHER,14.329856638771822,S3,S3,,S2,0,0,,6
2024.12.23startup_b,startup_b,20241223,66.0,INTERIOR_HANDOFF,-6.226307038347194,S2,S2,,S2,1,1,,7
2024.12.23startup_b,startup_b,20241223,130.0,TRANSITION,6.772893488055118,S2,S3,,S2,1,0,,7
2024.12.23startup_b,startup_b,20241223,326.0,TRANSITION,9.121007914222915,S3,S1,,S2,0,0,,7
2024.12.23startup_b,startup_b,20241223,401.0,INTERIOR_HANDOFF,5.197174834913426,S3,S3,S3,S2,0,0,0.0,7
2024.12.23startup_b,startup_b,20241223,489.0,TRANSITION,0.9697655172809121,S1,S3,S3,S2,0,0,0.0,7
2024.12.23startup_b,startup_b,20241223,635.0,INTERIOR_HANDOFF,13.663909908853228,S2,S1,S1,S2,1,0,0.0,7
2024.12.23startup_b,startup_b,20241223,678.0,TRANSITION,9.526023374626618,S2,S2,,S2,1,1,,7
2024.12.23startup_b,startup_b,20241223,882.0,TRANSITION,-2.15439662351152,S2,S2,S3,S2,1,1,0.0,7
2024.12.23startup_b,startup_b,20241223,1379.0,INTERIOR_HANDOFF,4.579543996772863,S3,S1,S1,S2,0,0,0.0,7
2024.12.23startup_b,startup_b,20241223,1402.0,INTERIOR_HANDOFF,19.605817992810586,S1,S3,,S2,0,0,,7
2024.12.23startup_b,startup_b,20241223,1441.0,INTERIOR_HANDOFF,20.13454202999,S3,S3,S1,S2,0,0,0.0,7
2024.12.23startup_b,startup_b,20241223,1513.0,TRANSITION,21.531879094697928,S2,S2,,S2,1,1,,7
2024.12.23startup_b,startup_b,20241223,1739.0,TRANSITION,-2.0384850144439817,S1,S2,,S2,0,1,,7
2024.12.23startup_b,startup_b,20241223,1851.0,TRANSITION,13.845480807664302,S1,S1,S1,S2,0,0,0.0,7
2024.12.23startup_b,startup_b,20241223,2214.0,INTERIOR_OTHER,15.28932488272551,S2,S1,,S2,1,0,,7
2024.12.23startup_b,startup_b,20241223,2819.0,TRANSITION,15.094277705951924,S4,S2,,S2,0,1,,7
2024.12.23startup_b,startup_b,20241223,2839.0,TRANSITION,23.441548272993842,S2,S2,S2,S2,1,1,1.0,7
2024.12.23startup_b,startup_b,20241223,2850.0,INTERIOR_OTHER,20.88604624745266,S1,S1,S1,S2,0,0,0.0,7
2024.12.23startup_b,startup_b,20241223,3507.0,TRANSITION,7.812077404095909,S2,S1,,S2,1,0,,7
2024.12.23startup_b,startup_b,20241223,3581.0,TRANSITION,22.632815293379196,S4,S1,S1,S2,0,0,0.0,7
2024.12.23startup_b,startup_b,20241223,3783.0,TRANSITION,16.647378223255338,S4,S4,,S2,0,0,,7
2024.12.23startup_b,startup_b,20241223,4416.0,INTERIOR_OTHER,5.253040660816815,S1,S1,,S2,0,0,,7
2024.12.23startup_b,startup_b,20241223,4475.0,INTERIOR_HANDOFF,8.570928303728039,S2,S2,,S2,1,1,,7
2024.12.23startup_b,startup_b,20241223,4524.0,TRANSITION,-2.4297063978016418,S2,S2,,S2,1,1,,7
2024.12.23startup_b,startup_b,20241223,4655.0,INTERIOR_OTHER,27.022784231805666,S1,S4,S1,S2,0,0,0.0,7
2024.12.23startup_b,startup_b,20241223,4782.0,TRANSITION,23.833280917347295,S1,S2,S2,S2,0,1,1.0,7
2024.12.23startup_b,startup_b,20241223,4979.0,INTERIOR_OTHER,13.3898749022515,S1,S3,S1,S2,0,0,0.0,7
2024.12.23startup_b,startup_b,20241223,5035.0,TRANSITION,24.65503201061064,S1,S1,,S2,0,0,,7
2024.12.23startup_b,startup_b,20241223,5329.0,TRANSITION,18.00166694750125,S4,S1,S2,S2,0,0,1.0,7
2024.12.23startup_b,startup_b,20241223,5455.0,INTERIOR_HANDOFF,14.047606126497229,S1,S3,,S2,0,0,,7
