mid,cls,entropy,det,rmse_z,entropy_z,det_z,rmse_z_z
2024.11.11startup_a,TRANSITION,36.91836960185351,91.14872701784603,2.68041743354739,-1.021362044153621,1.3113283548067227,-0.6731428211130714
2024.11.11startup_a,INT_OTHER,42.7229366243322,63.647895826481914,2.405698765256763,-0.3819925340024524,-0.3983082968147357,-1.009254156916502
2024.11.11startup_a,INT_OTHER,54.78605242623206,57.568954166387485,4.073608053787508,0.9467522993828974,-0.7762162005012831,1.0313906323700857
2024.11.11startup_a,INT_HANDOFF,40.850983589402844,90.12494831628294,3.068137126748982,-0.5881870167836477,1.247683384254294,-0.19877759209477922
2024.11.11startup_a,INT_HANDOFF,40.70081599272619,83.26182923651241,2.792182729922471,-0.6047278857848863,0.8210257373791408,-0.5364008104778353
2024.11.11startup_a,INT_OTHER,34.78667657319156,81.557578411783,2.8292606074130857,-1.2561667285082252,0.7150780424444343,-0.49103696604137875
2024.11.11startup_a,INT_OTHER,46.48629643434003,77.53947607227776,2.449412918565102,0.03253924914849929,0.4652857731932688,-0.9557709970227662
2024.11.11startup_a,INT_OTHER,45.29632489431331,79.31848553769235,2.792455777166161,-0.09853538875202442,0.5758809680981183,-0.5360667440877163
2024.11.11startup_a,INT_HANDOFF,57.622212155076355,55.053124491151436,3.1282881185132165,1.259153560238234,-0.9326170958811696,-0.12518437646958616
2024.11.11startup_a,INT_HANDOFF,47.11139508392082,68.89449671132454,2.387520822577646,0.10139348338007513,-0.07214429447093614,-1.031494409586818
2024.11.11startup_a,TRANSITION,48.72523690025941,67.55412653374567,4.067233960275789,0.27915717317433264,-0.15547072072996435,1.023592090326728
2024.11.11startup_a,INT_HANDOFF,50.897239755072135,37.08120327762479,3.055631950416115,0.5184019602446935,-2.049872606919936,-0.2140773587537048
2024.11.11startup_a,INT_OTHER,31.39692659238262,89.71524592661464,2.9821497441435754,-1.629545617299014,1.222213527843053,-0.3039809778332722
2024.11.11startup_a,INT_HANDOFF,53.74561534988667,69.75435218705545,3.1243039827004426,0.8321487912711071,-0.01868989426834896,-0.13005886577308362
2024.11.11startup_a,INT_HANDOFF,52.89756879843414,55.298861513765665,2.857645358201585,0.7387369818996561,-0.9173404296015866,-0.4563089420474757
2024.11.11startup_a,TRANSITION,45.15368598814736,75.60198048713471,2.817642893286215,-0.11424697709455636,0.3448380150267628,-0.5052509451584948
2024.11.11startup_a,TRANSITION,65.02836168625517,50.674599855478284,4.412067114975431,2.074936404939377,-1.2048156394482814,1.4454867252147865
