metric,cat,mpk,mbase,lift
rmse_g,qprop,1.0792079207920793,0.8527116269761857,0.22649629381589353
rmse_g,feedback,1.0841584158415842,1.0446267760656394,0.03953163977594487
rmse_g,namep,0.8316831683168316,0.8308985391234741,0.0007846291933575333
rmse_g,names,0.9900990099009901,0.9145487292375425,0.0755502806634476
rmse_g,proact,1.193069306930693,1.1723033820292175,0.020765924901475552
rmse_g,struct,0.8663366336633663,0.6932159295577346,0.17312070410563174
rmse_g,arguable,2.323529411764706,2.523551075789882,-0.20002166402517574
rmse_g,disagree,0.09803921568627451,0.13568521031207598,-0.03764599462580147
rmse_g,iam2,0.09803921568627451,0.13568521031207598,-0.03764599462580147
rmse_g,disput,0.05392156862745098,0.015313045163791433,0.03860852346365955
rmse_g,explor,0.9754901960784313,1.3221554564838147,-0.34666526040538337
rmse_g,bdisagree,0.04411764705882353,0.10292692382244621,-0.05880927676362268
rmse_g,converge,1.4754901960784315,1.3797247528590812,0.09576544321935021
rmse_g,bagree,1.3970588235294117,1.3304904051172708,0.0665684184121409
rmse_g,baskinfo,0.7303921568627451,0.4654002713704206,0.26499188549232444
rmse_g,cumul,1.303921568627451,1.2308586935452608,0.07306287508219023
rmse_g,nonarg,1.7892156862745099,1.3382438457065322,0.4509718405679777
rmse_g,qset,0.6029411764705882,0.35995347935646443,0.24298769711412377
rmse_g,qprop,1.0735294117647058,0.760031013762357,0.3134983980023488
rmse_g,feedback,1.2892156862745099,0.9129676293855399,0.37624805688897
rmse_g,namep,0.08823529411764706,0.22329908897073075,-0.13506379485308367
rmse_g,names,0.6666666666666666,1.002907540220973,-0.33624087355430643
rmse_g,proact,0.35784313725490197,0.5910060089164567,-0.23316287166155475
rmse_g,struct,1.6127450980392157,1.1166892808683853,0.49605581717083047
entropy_g,arguable,2.5,2.668213457076566,-0.1682134570765661
entropy_g,disagree,0.0,0.03480278422273782,-0.03480278422273782
entropy_g,iam2,0.0,0.08700696055684455,-0.08700696055684455
entropy_g,disput,0.0,0.01740139211136891,-0.01740139211136891
entropy_g,explor,0.5,1.3894044856921888,-0.8894044856921888
entropy_g,bdisagree,0.0,0.03480278422273782,-0.03480278422273782
entropy_g,converge,2.5,1.2780355761794278,1.2219644238205722
entropy_g,bagree,2.5,1.2703016241299303,1.2296983758700697
entropy_g,baskinfo,0.5,0.3105181747873163,0.1894818252126837
entropy_g,cumul,2.0,1.211136890951276,0.7888631090487239
entropy_g,nonarg,0.5,0.619876256767208,-0.11987625676720803
entropy_g,qset,0.0,0.26102088167053367,-0.26102088167053367
entropy_g,qprop,0.5,0.7938901778808971,-0.2938901778808971
entropy_g,feedback,2.5,1.2819025522041763,1.2180974477958237
entropy_g,namep,1.0,0.6906419180201083,0.3093580819798917
entropy_g,names,1.0,0.8298530549110595,0.17014694508894046
entropy_g,proact,1.0,1.2842227378190256,-0.28422273781902563
entropy_g,struct,1.5,0.8464810518174787,0.6535189481825213
rmse_g,arguable,2.4619289340101522,2.6753947631421147,-0.21346582913196244
rmse_g,disagree,0.01015228426395939,0.035578652808315014,-0.025426368544355624
rmse_g,iam2,0.04568527918781726,0.08814711173296022,-0.04246183254514296
rmse_g,disput,0.0,0.017989206476114333,-0.017989206476114333
rmse_g,explor,0.9441624365482234,1.4019588247051769,-0.45779638815695345
rmse_g,bdisagree,0.01015228426395939,0.035578652808315014,-0.025426368544355624
rmse_g,converge,1.5736040609137056,1.273236058364981,0.30036800254872453
rmse_g,bagree,1.4111675126903553,1.2716370177893264,0.13953049490102898
rmse_g,baskinfo,0.5736040609137056,0.30121926843893665,0.272384792474769
rmse_g,cumul,1.3147208121827412,1.2114731161303218,0.10324769605241935
rmse_g,nonarg,1.2588832487309645,0.5940435738556866,0.6648396748752778
rmse_g,qset,0.1065989847715736,0.26564061563062163,-0.15904163085904804
rmse_g,qprop,0.8020304568527918,0.7919248450929443,0.010105611759847588
rmse_g,feedback,1.385786802030457,1.2846292224665201,0.10115757956393678
rmse_g,namep,0.5583756345177665,0.6975814511293225,-0.13920581661155595
rmse_g,names,0.8071065989847716,0.8317009794123525,-0.024594380427580997
rmse_g,proact,1.3350253807106598,1.2806316210273836,0.0543937596832762
rmse_g,struct,0.6751269035532995,0.8568858684789127,-0.18175896492561316
rmse_g,arguable,2.6149068322981366,3.179381443298969,-0.5644746110008323
rmse_g,disagree,0.11180124223602485,0.21896907216494846,-0.10716782992892361
rmse_g,iam2,0.11180124223602485,0.21896907216494846,-0.10716782992892361
rmse_g,disput,0.09937888198757763,0.052371134020618555,0.04700774796695908
rmse_g,explor,0.8198757763975155,1.5872164948453609,-0.7673407184478453
rmse_g,bdisagree,0.10559006211180125,0.1820618556701031,-0.07647179355830186
rmse_g,converge,1.484472049689441,1.3736082474226805,0.11086380226676051
rmse_g,bagree,1.124223602484472,0.9402061855670103,0.18401741691746176
rmse_g,baskinfo,1.0372670807453417,0.45422680412371136,0.5830402766216303
rmse_g,cumul,1.0869565217391304,1.0898969072164948,-0.0029403854773644156
rmse_g,nonarg,1.7763975155279503,1.314639175257732,0.46175834027021834
rmse_g,qset,0.4720496894409938,0.4296907216494845,0.04235896779150927
rmse_g,qprop,1.2422360248447204,0.8989690721649485,0.3432669526797719
rmse_g,feedback,1.5217391304347827,1.2548453608247423,0.2668937696100404
rmse_g,namep,0.3416149068322981,0.6381443298969072,-0.29652942306460905
rmse_g,names,0.9440993788819876,1.211958762886598,-0.2678593840046104
rmse_g,proact,1.2484472049689441,1.5731958762886598,-0.32474867131971563
rmse_g,struct,1.3354037267080745,0.9888659793814433,0.34653774732663123
entropy_g,arguable,3.0,2.9957496136012365,0.004250386398763517
entropy_g,disagree,1.0,0.32554095826893353,0.6744590417310665
